ts,token_id,outcome,price
1970-01-01 00:00:01.774280395+00:00,,Up,0.97
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Down,0.02999999711999999
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.9799999621066631
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.9799991571990392
1970-01-01 00:00:01.774280395+00:00,,Up,0.9799999860293491
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Down,0.029999971199998848
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Down,0.02
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Down,0.01
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Down,0.04
1970-01-01 00:00:01.774280395+00:00,,Up,0.94
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.9799999607999937
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Down,0.029999994299999944
1970-01-01 00:00:01.774280395+00:00,,Up,0.9799999607999937
1970-01-01 00:00:01.774280395+00:00,,Up,0.9728571428571429
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Down,0.02
1970-01-01 00:00:01.774280395+00:00,,Down,0.02
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.99
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Up,0.98
1970-01-01 00:00:01.774280395+00:00,,Down,0.039866344856331934
1970-01-01 00:00:01.774280395+00:00,,Up,0.93
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.98
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
