bucket,outcome,mid_price,log_return,realized_volatility_rolling,annualized_volatility_rolling
2026-03-26 16:04:35+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:35+00:00,YES,0.1,0.0,0.032110425993519674,80.64257159993912
2026-03-26 16:04:40+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:40+00:00,YES,0.1,0.0,0.032110425993519674,80.64257159993912
2026-03-26 16:04:45+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:45+00:00,YES,0.1,0.0,0.032110425993519674,80.64257159993912
2026-03-26 16:04:50+00:00,NO,0.899999975999999,0.0,0.003825805900142276,9.60818228608855
2026-03-26 16:04:50+00:00,YES,0.1,0.0,0.032110425993519674,80.64257159993912
2026-03-26 16:04:55+00:00,NO,0.899999975999999,0.0,0.0025033827079375234,6.287030240820948
2026-03-26 16:04:55+00:00,YES,0.1,0.0,0.032110425993519674,80.64257159993912
2026-03-26 16:05:00+00:00,NO,0.899999975999999,0.0,0.0025033827079375234,6.287030240820948
2026-03-26 16:05:00+00:00,YES,0.1,0.0,0.032110425993519674,80.64257159993912
2026-03-26 16:05:05+00:00,NO,0.899999975999999,0.0,0.0025033827079375234,6.287030240820948
2026-03-26 16:05:05+00:00,YES,0.1,0.0,0.019493755476531652,48.95688933199347
2026-03-26 16:05:10+00:00,NO,0.899999975999999,0.0,0.0025033827079375234,6.287030240820948
2026-03-26 16:05:10+00:00,YES,0.1,0.0,0.019493755476531652,48.95688933199347
2026-03-26 16:05:15+00:00,NO,0.899999975999999,0.0,0.0025033827079375234,6.287030240820948
2026-03-26 16:05:15+00:00,YES,0.1,0.0,0.019493755476531652,48.95688933199347
2026-03-26 16:05:20+00:00,NO,0.899999975999999,0.0,0.002503382708120932,6.287030241281562
2026-03-26 16:05:20+00:00,YES,0.1,0.0,0.019493755476531652,48.95688933199347
2026-03-26 16:05:25+00:00,NO,0.899999975999999,0.0,0.002503382708120932,6.287030241281562
2026-03-26 16:05:25+00:00,YES,0.1,0.0,0.019493755476531652,48.95688933199347
2026-03-26 16:05:30+00:00,NO,0.899999975999999,0.0,0.002503382708120932,6.287030241281562
2026-03-26 16:05:30+00:00,YES,0.1,0.0,0.015579920679336052,39.12763004633727
2026-03-26 16:05:35+00:00,NO,0.899999975999999,0.0,0.0020571689308920833,5.166402738976899
2026-03-26 16:05:35+00:00,YES,0.1,0.0,0.015579920679336052,39.12763004633727
2026-03-26 16:05:40+00:00,NO,0.8999995949997772,-4.233336806935828e-07,0.002057168931616496,5.166402740796199
2026-03-26 16:05:40+00:00,YES,0.1,0.0,0.015579920679336052,39.12763004633727
2026-03-26 16:05:45+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:05:45+00:00,YES,0.1,0.0,0.015579920679336052,39.12763004633727
2026-03-26 16:05:50+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:05:50+00:00,YES,0.1,0.0,0.015579920679336052,39.12763004633727
2026-03-26 16:05:55+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:05:55+00:00,YES,0.1,0.0,0.015579920679336052,39.12763004633727
2026-03-26 16:06:00+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:06:00+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:05+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:06:05+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:10+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:06:10+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
